trip_id,arrival_time,departure_time,stop_id,timepoint,stop_sequence
r13491532_Mo-Su,06:29:00,06:29:00,n9250076888,0,14
r13491533_Mo-Su,06:00:00,06:00:00,n9250076888,0,0
r13491533_Mo-Su,06:08:37,06:08:37,n7056562845,0,1
r13491533_Mo-Su,06:12:46,06:12:46,n6899241576,0,2
r13491533_Mo-Su,06:14:56,06:14:56,n7056562844,0,3
r13491533_Mo-Su,06:16:51,06:16:51,n6899241575,0,4
r13491533_Mo-Su,06:25:11,06:25:11,n7056562843,0,5
r13491533_Mo-Su,06:26:22,06:26:22,n9293117899,0,6
r13491533_Mo-Su,06:27:58,06:27:58,n9293117898,0,7
r13491533_Mo-Su,06:29:14,06:29:14,n7056562842,0,8
r13491533_Mo-Su,06:30:41,06:30:41,n9294738197,0,9
r13491533_Mo-Su,06:31:37,06:31:37,n6899241574,0,10
r13491533_Mo-Su,06:33:59,06:33:59,n9293117896,0,11
r13491911_Mo-Su,06:00:00,06:00:00,n9293428948,0,0
r13491911_Mo-Su,06:00:43,06:00:43,n9293428949,0,1
r13491911_Mo-Su,06:01:53,06:01:53,n9293428947,0,2
r13491911_Mo-Su,06:04:37,06:04:37,n9293428946,0,3
r13491911_Mo-Su,06:06:37,06:06:37,n9293428945,0,4
r13491911_Mo-Su,06:07:48,06:07:48,n7884552462,0,5
r13491911_Mo-Su,06:09:13,06:09:13,n9275549235,0,6
r13491911_Mo-Su,06:13:22,06:13:22,n9275549234,0,7
r13491911_Mo-Su,06:16:35,06:16:35,n9293428944,0,8
r13491911_Mo-Su,06:19:53,06:19:53,n7884552460,0,9
r13491911_Mo-Su,06:22:59,06:22:59,n9293428943,0,10
r13491911_Mo-Su,06:26:09,06:26:09,n7082468461,0,11
r13491911_Mo-Su,06:31:53,06:31:53,n7056274250,0,12
r13491911_Mo-Su,06:32:59,06:32:59,n9229653488,0,13
r13491912_Mo-Su,06:00:00,06:00:00,n9229653487,0,0
r13491912_Mo-Su,06:18:31,06:18:31,n9275549241,0,1
r13491912_Mo-Su,06:26:04,06:26:04,n9275549240,0,2
r13491912_Mo-Su,06:29:58,06:29:58,n7056274255,0,3
r13491912_Mo-Su,06:31:38,06:31:38,n9293428967,0,4
r13491912_Mo-Su,06:32:28,06:32:28,n9293428966,0,5
r13491912_Mo-Su,06:33:19,06:33:19,n9293428965,0,6
r13491912_Mo-Su,06:34:34,06:34:34,n9293428964,0,7
r13491912_Mo-Su,06:36:03,06:36:03,n9293428963,0,8
r13491912_Mo-Su,06:37:01,06:37:01,n9293428954,0,9
r13491912_Mo-Su,06:38:36,06:38:36,n9293428952,0,10
r13491912_Mo-Su,06:39:53,06:39:53,n9293428953,0,11
r13491912_Mo-Su,06:40:42,06:40:42,n9293428951,0,12
r13491912_Mo-Su,06:42:00,06:42:00,n9293428950,0,13
r13492202_Mo-Su,06:00:00,06:00:00,n9293675332,0,0
r13492202_Mo-Su,06:03:08,06:03:08,n7066312426,0,1
r13492202_Mo-Su,06:03:45,06:03:45,n7966538189,0,2
r13492202_Mo-Su,06:04:16,06:04:16,n7066312425,0,3
r13492202_Mo-Su,06:05:05,06:05:05,n7966345985,0,4
r13492202_Mo-Su,06:12:32,06:12:32,n9250076882,0,5
r13492202_Mo-Su,06:13:24,06:13:24,n7066312424,0,6
r13492202_Mo-Su,06:15:56,06:15:56,n7066312423,0,7
r13492202_Mo-Su,06:17:09,06:17:09,n7066312422,0,8
r13492202_Mo-Su,06:18:04,06:18:04,n9250076881,0,9
r13492202_Mo-Su,06:21:23,06:21:23,n7066312421,0,10
r13492202_Mo-Su,06:22:59,06:22:59,n7066312420,0,11
r13492202_Mo-Su,06:24:10,06:24:10,n9293428943,0,12
r13492202_Mo-Su,06:25:23,06:25:23,n7082468461,0,13
r13492202_Mo-Su,06:27:34,06:27:34,n7056274250,0,14
r13492202_Mo-Su,06:28:00,06:28:00,n9229653488,0,15
r13492203_Mo-Su,06:00:00,06:00:00,n9229653487,0,0
r13492203_Mo-Su,06:05:26,06:05:26,n7066312418,0,1
r13492203_Mo-Su,06:12:45,06:12:45,n7966345988,0,2
r13492203_Mo-Su,06:17:48,06:17:48,n7966345987,0,3
r13492203_Mo-Su,06:18:29,06:18:29,n9293675337,0,4
r13492203_Mo-Su,06:28:30,06:28:30,n9272827002,0,5
r13492203_Mo-Su,06:30:07,06:30:07,n7066312416,0,6
r13492203_Mo-Su,06:30:44,06:30:44,n7066312415,0,7
r13492203_Mo-Su,06:32:51,06:32:51,n7066312414,0,8
r13492203_Mo-Su,06:33:28,06:33:28,n7066312413,0,9
r13492203_Mo-Su,06:33:54,06:33:54,n9293675336,0,10
r13492203_Mo-Su,06:34:38,06:34:38,n7066312412,0,11
r13492203_Mo-Su,06:34:59,06:34:59,n9293675334,0,12
r13492312_Mo-Su,06:00:00,06:00:00,n9293711892,0,0
r13492312_Mo-Su,06:02:32,06:02:32,n7052994962,0,1
r13492312_Mo-Su,06:05:28,06:05:28,n7835761635,0,2
r13492312_Mo-Su,06:07:36,06:07:36,n9293711890,0,3
r13492312_Mo-Su,06:09:30,06:09:30,n9293711889,0,4
r13492312_Mo-Su,06:11:13,06:11:13,n7840850688,0,5
r13492312_Mo-Su,06:12:35,06:12:35,n7840850687,0,6
r13492312_Mo-Su,06:15:00,06:15:00,n7840862585,0,7
r13492313_Mo-Su,06:00:00,06:00:00,n7840850689,0,0
r13492313_Mo-Su,06:06:52,06:06:52,n7835784412,0,1
r13492313_Mo-Su,06:08:22,06:08:22,n7052340411,0,2
r13492313_Mo-Su,06:09:00,06:09:00,n9293711894,0,3
r13493716_Mo-Su,06:00:00,06:00:00,n6903525056,0,0
r13493716_Mo-Su,06:01:38,06:01:38,n6903525054,0,1
r13493716_Mo-Su,06:03:48,06:03:48,n8866958390,0,2
r13493716_Mo-Su,06:04:39,06:04:39,n6903525053,0,3
r13493716_Mo-Su,06:05:18,06:05:18,n7066057001,0,4
r13493716_Mo-Su,06:06:37,06:06:37,n6903602219,0,5
r13493716_Mo-Su,06:07:14,06:07:14,n6903602218,0,6
r13493716_Mo-Su,06:08:10,06:08:10,n6903525051,0,7
r13493716_Mo-Su,06:08:34,06:08:34,n6903602217,0,8
r13493716_Mo-Su,06:11:37,06:11:37,n6903602215,0,9
r13493716_Mo-Su,06:11:50,06:11:50,n6903602214,0,10
r13493716_Mo-Su,06:12:35,06:12:35,n7066057000,0,11
r13493716_Mo-Su,06:13:25,06:13:25,n6903602213,0,12
r13493716_Mo-Su,06:13:45,06:13:45,n7056562838,0,13
r13493716_Mo-Su,06:14:24,06:14:24,n9294738210,0,14
r13493716_Mo-Su,06:16:12,06:16:12,n7078209304,0,15
r13493716_Mo-Su,06:17:15,06:17:15,n9294738209,0,16
r13493716_Mo-Su,06:18:08,06:18:08,n7056562837,0,17
r13493716_Mo-Su,06:18:55,06:18:55,n7056562836,0,18
r13493716_Mo-Su,06:20:54,06:20:54,n9294738208,0,19
r13493716_Mo-Su,06:21:41,06:21:41,n7056562835,0,20
r13493716_Mo-Su,06:24:11,06:24:11,n7078209302,0,21
r13493716_Mo-Su,06:27:11,06:27:11,n7056562834,0,22
r13493716_Mo-Su,06:28:33,06:28:33,n7056562833,0,23
r13493716_Mo-Su,06:29:23,06:29:23,n7078209301,0,24
r13493716_Mo-Su,06:30:08,06:30:08,n7077860799,0,25
r13493716_Mo-Su,06:34:04,06:34:04,n9294738207,0,26
r13493716_Mo-Su,06:34:59,06:34:59,n9294738206,0,27
r13493715_Mo-Su,06:00:00,06:00:00,n9294738203,0,0
r13493715_Mo-Su,06:04:42,06:04:42,n6899241576,0,1
r13493715_Mo-Su,06:05:22,06:05:22,n9294738202,0,2
r13493715_Mo-Su,06:06:16,06:06:16,n7056562844,0,3
r13493715_Mo-Su,06:07:39,06:07:39,n6899241575,0,4
r13493715_Mo-Su,06:08:55,06:08:55,n9294738201,0,5
r13493715_Mo-Su,06:13:02,06:13:02,n9294738200,0,6
r13493715_Mo-Su,06:13:40,06:13:40,n7056562843,0,7
r13493715_Mo-Su,06:14:41,06:14:41,n9294738199,0,8
r13493715_Mo-Su,06:15:43,06:15:43,n9294738198,0,9
r13493715_Mo-Su,06:16:36,06:16:36,n7056562842,0,10
r13493715_Mo-Su,06:17:38,06:17:38,n9294738197,0,11
r13493715_Mo-Su,06:18:19,06:18:19,n6899241574,0,12
r13493715_Mo-Su,06:20:14,06:20:14,n7056562841,0,13
r13493715_Mo-Su,06:21:27,06:21:27,n7077860793,0,14
r13493715_Mo-Su,06:22:44,06:22:44,n6903602207,0,15
r13493715_Mo-Su,06:24:19,06:24:19,n6903602208,0,16
r13493715_Mo-Su,06:25:52,06:25:52,n6903602209,0,17
r13493715_Mo-Su,06:26:13,06:26:13,n6903525065,0,18
r13493715_Mo-Su,06:27:10,06:27:10,n6903602210,0,19
r13493715_Mo-Su,06:27:43,06:27:43,n6903525064,0,20
r13493715_Mo-Su,06:29:00,06:29:00,n6903525063,0,21
r13493715_Mo-Su,06:29:47,06:29:47,n6903525062,0,22
r13493715_Mo-Su,06:30:34,06:30:34,n6903602211,0,23
r13493715_Mo-Su,06:32:43,06:32:43,n6903525055,0,24
r13493715_Mo-Su,06:34:17,06:34:17,n6903525061,0,25
r13493715_Mo-Su,06:35:00,06:35:00,n9294738196,0,26
r13494495_Mo-Su,06:00:00,06:00:00,n7066312408,0,0
r13494495_Mo-Su,06:03:32,06:03:32,n6905326504,0,1
r13494495_Mo-Su,06:04:12,06:04:12,n6903525053,0,2
r13494495_Mo-Su,06:04:44,06:04:44,n7066057001,0,3
r13494495_Mo-Su,06:06:02,06:06:02,n7170486850,0,4
r13494495_Mo-Su,06:06:17,06:06:17,n6903602218,0,5
r13494495_Mo-Su,06:07:02,06:07:02,n6903525051,0,6
r13494495_Mo-Su,06:08:31,06:08:31,n6903602216,0,7
r13494495_Mo-Su,06:10:00,06:10:00,n7888269186,0,8
r13494496_Mo-Su,06:00:00,06:00:00,n9295537576,0,0
r13494496_Mo-Su,06:02:21,06:02:21,n9295537575,0,1
r13494496_Mo-Su,06:03:57,06:03:57,n6903525064,0,2
r13494496_Mo-Su,06:05:01,06:05:01,n6903525063,0,3
r13494496_Mo-Su,06:05:40,06:05:40,n6903525062,0,4
r13494496_Mo-Su,06:06:20,06:06:20,n6903602211,0,5
r13494496_Mo-Su,06:08:06,06:08:06,n6903525055,0,6
r13494496_Mo-Su,06:09:25,06:09:25,n6903525061,0,7
r13494496_Mo-Su,06:10:00,06:10:00,n9294738196,0,8
r13494646_Mo-Su,06:00:00,06:00:00,n9295677657,0,0
r13494646_Mo-Su,06:20:13,06:20:13,n9295677656,0,1
r13494646_Mo-Su,06:25:44,06:25:44,n9295677655,0,2
r13494646_Mo-Su,06:37:13,06:37:13,n9295677654,0,3
r13494646_Mo-Su,06:40:26,06:40:26,n9295677653,0,4
r13494646_Mo-Su,06:43:00,06:43:00,n9295677652,0,5
r13494646_Mo-Su,06:44:44,06:44:44,n9295677651,0,6
r13494646_Mo-Su,06:45:00,06:45:00,n9295677650,0,7
r13494645_Mo-Su,06:00:00,06:00:00,n9295677649,0,0
r13494645_Mo-Su,06:06:01,06:06:01,n9295677648,0,1
r13494645_Mo-Su,06:16:01,06:16:01,n9295677647,0,2
r13494645_Mo-Su,06:21:02,06:21:02,n7171335591,0,3
r13494645_Mo-Su,06:23:07,06:23:07,n7171335590,0,4
r13494645_Mo-Su,06:27:43,06:27:43,n7077935887,0,5
r13494645_Mo-Su,06:28:30,06:28:30,n7077935886,0,6
r13494645_Mo-Su,06:30:14,06:30:14,n9295677646,0,7
r13494645_Mo-Su,06:33:41,06:33:41,n9295677645,0,8
r13494645_Mo-Su,06:36:22,06:36:22,n9239014077,0,9
r13494645_Mo-Su,06:37:52,06:37:52,n7966688489,0,10
r13494645_Mo-Su,06:38:25,06:38:25,n6903504059,0,11
r13494645_Mo-Su,06:39:40,06:39:40,n6903406998,0,12
r13494645_Mo-Su,06:40:43,06:40:43,n7171335586,0,13
r13494645_Mo-Su,06:41:29,06:41:29,n6902638991,0,14
r13494645_Mo-Su,06:43:20,06:43:20,n7171335585,0,15
r13494645_Mo-Su,06:44:00,06:44:00,n6902638989,0,16
r13494645_Mo-Su,06:44:59,06:44:59,n9295677644,0,17
r13494703_Mo-Su,06:00:00,06:00:00,n9295712856,0,0
r13494703_Mo-Su,06:03:03,06:03:03,n9295712855,0,1
r13494703_Mo-Su,06:13:03,06:13:03,n9295712854,0,2
r13494703_Mo-Su,06:14:14,06:14:14,n7098748077,0,3
r13494703_Mo-Su,06:16:00,06:16:00,n9295712853,0,4
r13494704_Mo-Su,06:00:00,06:00:00,n9295712866,0,0
r13494704_Mo-Su,06:00:58,06:00:58,n7083153384,0,1
r13494704_Mo-Su,06:01:58,06:01:58,n7098748078,0,2
r13494704_Mo-Su,06:10:58,06:10:58,n9295712862,0,3
r13494704_Mo-Su,06:13:23,06:13:23,n9295712861,0,4
r13494704_Mo-Su,06:14:38,06:14:38,n9295712860,0,5
r13494704_Mo-Su,06:16:38,06:16:38,n9295712859,0,6
r13494704_Mo-Su,06:17:08,06:17:08,n9295712858,0,7
r13494704_Mo-Su,06:19:59,06:19:59,n9295712857,0,8
r13494710_Mo-Su,06:00:00,06:00:00,n9295724422,0,0
r13494710_Mo-Su,06:03:04,06:03:04,n7066057010,0,1
r13494710_Mo-Su,06:05:15,06:05:15,n7066057009,0,2
r13494710_Mo-Su,06:07:18,06:07:18,n9295724421,0,3
r13494710_Mo-Su,06:08:36,06:08:36,n9295724420,0,4
r13494710_Mo-Su,06:09:29,06:09:29,n7170486854,0,5
r13494710_Mo-Su,06:10:00,06:10:00,n7066057005,0,6
r13494709_Mo-Su,06:00:00,06:00:00,n7066057003,0,0
r13494709_Mo-Su,06:04:33,06:04:33,n7066312410,0,1
r13494709_Mo-Su,06:05:51,06:05:51,n7170486852,0,2
r13494709_Mo-Su,06:07:55,06:07:55,n7170486851,0,3
r13494709_Mo-Su,06:09:59,06:09:59,n7066312408,0,4
r13494763_Mo-Su,06:00:00,06:00:00,n9295712866,0,0
r13494763_Mo-Su,06:00:39,06:00:39,n7083153380,0,1
r13494763_Mo-Su,06:11:31,06:11:31,n9295791929,0,2
r13494763_Mo-Su,06:12:42,06:12:42,n9295791928,0,3
r13494763_Mo-Su,06:14:00,06:14:00,n9295791926,0,4
r13494762_Mo-Su,06:00:00,06:00:00,n9295791925,0,0
r13494762_Mo-Su,06:06:16,06:06:16,n9295791924,0,1
r13494762_Mo-Su,06:12:56,06:12:56,n7098748079,0,2
r13494762_Mo-Su,06:14:00,06:14:00,n9295712853,0,3
r13494775_Mo-Su,06:00:00,06:00:00,n9295830200,0,0
r13494775_Mo-Su,06:05:31,06:05:31,n9295830197,0,1
r13494775_Mo-Su,06:10:27,06:10:27,n9295830194,0,2
r13494775_Mo-Su,06:11:28,06:11:28,n9295830193,0,3
r13494775_Mo-Su,06:13:17,06:13:17,n9295830192,0,4
r13494775_Mo-Su,06:15:00,06:15:00,n9295830191,0,5
r13494774_Mo-Su,06:00:00,06:00:00,n9295830190,0,0
r13494774_Mo-Su,06:04:27,06:04:27,n9295830195,0,1
r13494774_Mo-Su,06:06:00,06:06:00,n9295830196,0,2
r13494774_Mo-Su,06:13:56,06:13:56,n9295830198,0,3
r13494774_Mo-Su,06:15:00,06:15:00,n9295830199,0,4
r13494857_Mo-Su,06:00:00,06:00:00,n9295913590,0,0
r13494857_Mo-Su,06:03:43,06:03:43,n9295913589,0,1
r13494857_Mo-Su,06:10:45,06:10:45,n9295913588,0,2
r13494857_Mo-Su,06:12:30,06:12:30,n7098748077,0,3
r13494857_Mo-Su,06:14:00,06:14:00,n9295712853,0,4
r13494858_Mo-Su,06:00:00,06:00:00,n9295712866,0,0
r13494858_Mo-Su,06:01:00,06:01:00,n7083153384,0,1
r13494858_Mo-Su,06:02:03,06:02:03,n7098748078,0,2
r13494858_Mo-Su,06:09:37,06:09:37,n9295913599,0,3
r13494858_Mo-Su,06:11:31,06:11:31,n9295913598,0,4
r13494858_Mo-Su,06:12:15,06:12:15,n9295913597,0,5
r13494858_Mo-Su,06:13:20,06:13:20,n9295913596,0,6
r13494858_Mo-Su,06:13:56,06:13:56,n9295913595,0,7
r13494858_Mo-Su,06:15:02,06:15:02,n9295913594,0,8
r13494858_Mo-Su,06:17:56,06:17:56,n9295913593,0,9
r13494858_Mo-Su,06:19:00,06:19:00,n9295913592,0,10
r13495114_Mo-Su,06:00:00,06:00:00,n9296225025,0,0
r13495114_Mo-Su,06:01:43,06:01:43,n9296225024,0,1
r13495114_Mo-Su,06:03:32,06:03:32,n9296225023,0,2
r13495114_Mo-Su,06:06:37,06:06:37,n7171567235,0,3
r13495114_Mo-Su,06:08:02,06:08:02,n8785676975,0,4
r13495114_Mo-Su,06:13:00,06:13:00,n7060277170,0,5
r13495115_Mo-Su,06:00:00,06:00:00,n7171567234,0,0
r13495115_Mo-Su,06:03:48,06:03:48,n7183549121,0,1
r13495115_Mo-Su,06:04:13,06:04:13,n7060277175,0,2
r13495115_Mo-Su,06:05:30,06:05:30,n9296225028,0,3
r13495115_Mo-Su,06:07:25,06:07:25,n6815808832,0,4
r13495115_Mo-Su,06:09:59,06:09:59,n9296225027,0,5
r13495194_Mo-Su,06:00:00,06:00:00,n9296302625,0,0
r13495194_Mo-Su,06:10:11,06:10:11,n9296302624,0,1
r13495194_Mo-Su,06:12:42,06:12:42,n7078020132,0,2
r13495194_Mo-Su,06:15:18,06:15:18,n6903602222,0,3
r13495194_Mo-Su,06:22:13,06:22:13,n7066057001,0,4
r13495194_Mo-Su,06:23:44,06:23:44,n6903602219,0,5
r13495194_Mo-Su,06:24:28,06:24:28,n6903602218,0,6
r13495194_Mo-Su,06:25:32,06:25:32,n6903525051,0,7
r13495194_Mo-Su,06:29:49,06:29:49,n6903602214,0,8
r13495194_Mo-Su,06:30:32,06:30:32,n9296302623,0,9
r13495194_Mo-Su,06:31:20,06:31:20,n9296302622,0,10
r13495194_Mo-Su,06:31:40,06:31:40,n6903602213,0,11
r13495194_Mo-Su,06:32:02,06:32:02,n7056562838,0,12
r13495194_Mo-Su,06:32:48,06:32:48,n9294738210,0,13
r13495194_Mo-Su,06:36:06,06:36:06,n9294738209,0,14
r13495194_Mo-Su,06:37:07,06:37:07,n7056562837,0,15
r13495194_Mo-Su,06:41:14,06:41:14,n7056562835,0,16
r13495194_Mo-Su,06:42:53,06:42:53,n9296302621,0,17
r13495194_Mo-Su,06:47:51,06:47:51,n9296302620,0,18
r13495194_Mo-Su,06:49:12,06:49:12,n7056562833,0,19
r13495194_Mo-Su,06:51:03,06:51:03,n7077860799,0,20
r13495194_Mo-Su,06:55:38,06:55:38,n9294738207,0,21
r13495194_Mo-Su,06:56:53,06:56:53,n7077860798,0,22
r13495194_Mo-Su,06:58:10,06:58:10,n7054787071,0,23
r13495194_Mo-Su,06:59:34,06:59:34,n7054787070,0,24
r13495194_Mo-Su,06:59:59,06:59:59,n9296302633,0,25
r13495193_Mo-Su,06:00:00,06:00:00,n9296302633,0,0
r13495193_Mo-Su,06:37:18,06:37:18,n6903602212,0,1
r13495193_Mo-Su,06:39:43,06:39:43,n9296302632,0,2
r13495193_Mo-Su,06:41:59,06:41:59,n7078020144,0,3
r13495193_Mo-Su,06:44:15,06:44:15,n7078020143,0,4
r13495193_Mo-Su,06:46:15,06:46:15,n9296302631,0,5
r13495193_Mo-Su,06:49:10,06:49:10,n7078020142,0,6
r13495193_Mo-Su,06:49:39,06:49:39,n9296302630,0,7
r13495193_Mo-Su,06:50:32,06:50:32,n9296302629,0,8
r13495193_Mo-Su,06:52:01,06:52:01,n7885028590,0,9
r13495193_Mo-Su,06:52:18,06:52:18,n7885028988,0,10
r13495193_Mo-Su,06:52:33,06:52:33,n7888144689,0,11
r13495193_Mo-Su,06:53:00,06:53:00,n9296302628,0,12
r13495193_Mo-Su,06:54:29,06:54:29,n9296302627,0,13
r13495193_Mo-Su,06:55:26,06:55:26,n9296302626,0,14
r13495193_Mo-Su,06:55:48,06:55:48,n7888144688,0,15
r13495193_Mo-Su,06:56:45,06:56:45,n7885028987,0,16
r13495193_Mo-Su,06:57:31,06:57:31,n7888145285,0,17
r13495193_Mo-Su,06:59:59,06:59:59,n7888144687,0,18
r13495199_Mo-Su,06:00:00,06:00:00,n7835899828,0,0
r13495199_Mo-Su,06:01:54,06:01:54,n7835899827,0,1
r13495199_Mo-Su,06:11:49,06:11:49,n7060486568,0,2
r13495199_Mo-Su,06:12:13,06:12:13,n9296285892,0,3
r13495199_Mo-Su,06:14:00,06:14:00,n7183549114,0,4
r13495200_Mo-Su,06:00:00,06:00:00,n7171567234,0,0
r13495200_Mo-Su,06:03:57,06:03:57,n5953580666,0,1
r13495200_Mo-Su,06:07:44,06:07:44,n9296285894,0,2
r13495200_Mo-Su,06:14:33,06:14:33,n9296285893,0,3
r13495200_Mo-Su,06:15:08,06:15:08,n7835899831,0,4
r13495200_Mo-Su,06:16:00,06:16:00,n7835899832,0,5
r13496910_Mo-Su,06:00:00,06:00:00,n9296587950,0,0
r13496910_Mo-Su,06:23:29,06:23:29,n9296302620,0,1
r13496910_Mo-Su,06:29:19,06:29:19,n7077860799,0,2
r13496910_Mo-Su,06:37:42,06:37:42,n9294738207,0,3
r13496910_Mo-Su,06:40:00,06:40:00,n7077860798,0,4
r13496909_Mo-Su,06:00:00,06:00:00,n7078209298,0,0
r13496909_Mo-Su,06:10:41,06:10:41,n6899241576,0,1
r13496909_Mo-Su,06:13:25,06:13:25,n7056562844,0,2
r13496909_Mo-Su,06:32:11,06:32:11,n9296587954,0,3
r13496909_Mo-Su,06:34:05,06:34:05,n9296587953,0,4
r13496909_Mo-Su,06:36:45,06:36:45,n9296587952,0,5
r13496909_Mo-Su,06:38:06,06:38:06,n7869930487,0,6
r13496909_Mo-Su,06:39:11,06:39:11,n9296587951,0,7
r13496909_Mo-Su,06:39:59,06:39:59,n7884492286,0,8
r13497449_Mo-Su,06:00:00,06:00:00,n9297351462,0,0
r13497449_Mo-Su,06:04:42,06:04:42,n9297351453,0,1
r13497449_Mo-Su,06:07:06,06:07:06,n9297351452,0,2
r13497449_Mo-Su,06:12:08,06:12:08,n9297351451,0,3
r13497449_Mo-Su,06:13:20,06:13:20,n9297351454,0,4
r13497449_Mo-Su,06:15:40,06:15:40,n7056562837,0,5
r13497449_Mo-Su,06:21:19,06:21:19,n7056562835,0,6
r13497449_Mo-Su,06:25:19,06:25:19,n7078209302,0,7
r13497449_Mo-Su,06:30:24,06:30:24,n9296302620,0,8
r13497449_Mo-Su,06:34:48,06:34:48,n7077860799,0,9
r13497449_Mo-Su,06:41:07,06:41:07,n9294738207,0,10
r13497449_Mo-Su,06:42:50,06:42:50,n7077860798,0,11
r13497449_Mo-Su,06:45:00,06:45:00,n7077860797,0,12
r13497448_Mo-Su,06:00:00,06:00:00,n7077860796,0,0
r13497448_Mo-Su,06:29:30,06:29:30,n9296587954,0,1
r13497448_Mo-Su,06:34:18,06:34:18,n9297351455,0,2
r13497448_Mo-Su,06:35:32,06:35:32,n9297351456,0,3
r13497448_Mo-Su,06:36:39,06:36:39,n9297351457,0,4
r13497448_Mo-Su,06:39:05,06:39:05,n9297351458,0,5
r13497448_Mo-Su,06:41:44,06:41:44,n9297351459,0,6
r13497448_Mo-Su,06:43:50,06:43:50,n9297351460,0,7
r13497448_Mo-Su,06:44:59,06:44:59,n9297351461,0,8
r13497826_Mo-Su,06:00:00,06:00:00,n9297674855,0,0
r13497826_Mo-Su,06:17:40,06:17:40,n7171335595,0,1
r13497826_Mo-Su,06:20:04,06:20:04,n7894269685,0,2
r13497826_Mo-Su,06:21:00,06:21:00,n9297674854,0,3
r13497826_Mo-Su,06:21:35,06:21:35,n7966666991,0,4
r13497826_Mo-Su,06:22:18,06:22:18,n7966666990,0,5
r13497826_Mo-Su,06:23:33,06:23:33,n7171335593,0,6
r13497826_Mo-Su,06:27:51,06:27:51,n9297674853,0,7
r13497826_Mo-Su,06:28:26,06:28:26,n9297674852,0,8
r13497826_Mo-Su,06:30:00,06:30:00,n9297674851,0,9
r13497825_Mo-Su,06:00:00,06:00:00,n9297674850,0,0
r13497825_Mo-Su,06:07:28,06:07:28,n9297674849,0,1
r13497825_Mo-Su,06:08:01,06:08:01,n9297674848,0,2
r13497825_Mo-Su,06:08:53,06:08:53,n7171335589,0,3
r13497825_Mo-Su,06:11:00,06:11:00,n9297674847,0,4
r13497825_Mo-Su,06:14:42,06:14:42,n7077935886,0,5
r13497825_Mo-Su,06:17:14,06:17:14,n7966688490,0,6
r13497825_Mo-Su,06:17:50,06:17:50,n9297674846,0,7
r13497825_Mo-Su,06:30:00,06:30:00,n9297674845,0,8
r13498051_Mo-Su,06:00:00,06:00:00,n9295677657,0,0
r13498051_Mo-Su,06:22:03,06:22:03,n9289258041,0,1
r13498051_Mo-Su,06:28:08,06:28:08,n9297833145,0,2
r13498051_Mo-Su,06:30:00,06:30:00,n7058499896,0,3
r13498050_Mo-Su,06:00:00,06:00:00,n7058499895,0,0
r13498050_Mo-Su,06:13:11,06:13:11,n9297833144,0,1
r13498050_Mo-Su,06:22:16,06:22:16,n6902638992,0,2
r13498050_Mo-Su,06:26:52,06:26:52,n7171335585,0,3
r13498050_Mo-Su,06:28:08,06:28:08,n6902638989,0,4
r13498050_Mo-Su,06:30:00,06:30:00,n9295677644,0,5
r13498095_Mo-Su,06:00:00,06:00:00,n6903097495,0,0
r13498095_Mo-Su,06:10:14,06:10:14,n9297852833,0,1
r13498095_Mo-Su,06:12:14,06:12:14,n9297852832,0,2
r13498095_Mo-Su,06:14:17,06:14:17,n9297852831,0,3
r13498095_Mo-Su,06:15:46,06:15:46,n9297852830,0,4
r13498095_Mo-Su,06:16:55,06:16:55,n9297852829,0,5
r13498095_Mo-Su,06:17:26,06:17:26,n9297852828,0,6
r13498095_Mo-Su,06:19:59,06:19:59,n9297852827,0,7
r13498094_Mo-Su,06:00:00,06:00:00,n9297852826,0,0
r13498094_Mo-Su,06:04:02,06:04:02,n9297852825,0,1
r13498094_Mo-Su,06:05:44,06:05:44,n9297852824,0,2
r13498094_Mo-Su,06:20:00,06:20:00,n6903097495,0,3
r13498115_Mo-Su,06:00:00,06:00:00,n7077935897,0,0
r13498115_Mo-Su,06:04:51,06:04:51,n9297894627,0,1
r13498115_Mo-Su,06:05:38,06:05:38,n7891521787,0,2
r13498115_Mo-Su,06:06:33,06:06:33,n9297894626,0,3
r13498115_Mo-Su,06:07:55,06:07:55,n6902868227,0,4
r13498115_Mo-Su,06:08:33,06:08:33,n6902868228,0,5
r13498115_Mo-Su,06:09:21,06:09:21,n9297894625,0,6
r13498115_Mo-Su,06:10:00,06:10:00,n6902868230,0,7
r13498114_Mo-Su,06:00:00,06:00:00,n6902639004,0,0
r13498114_Mo-Su,06:01:23,06:01:23,n6902639002,0,1
r13498114_Mo-Su,06:02:02,06:02:02,n9289819787,0,2
r13498114_Mo-Su,06:02:53,06:02:53,n6906590693,0,3
r13498114_Mo-Su,06:03:21,06:03:21,n9297894624,0,4
r13498114_Mo-Su,06:04:18,06:04:18,n6902638998,0,5
r13498114_Mo-Su,06:05:44,06:05:44,n6902638997,0,6
r13498114_Mo-Su,06:06:06,06:06:06,n6902638992,0,7
r13498114_Mo-Su,06:07:39,06:07:39,n6902638990,0,8
r13498114_Mo-Su,06:08:30,06:08:30,n7171335585,0,9
r13498114_Mo-Su,06:09:10,06:09:10,n6902638989,0,10
r13498114_Mo-Su,06:10:00,06:10:00,n6902638988,0,11
r13499111_Mo-Su,06:00:00,06:00:00,n9299955048,0,0
r13499111_Mo-Su,06:06:07,06:06:07,n6903525054,0,1
