route_id,stop_point_id,stop_point_index
r13438312,n9250161451,12
r13438312,n9250161450,13
r13463946,n9271876730,1
r13463946,n7054593055,2
r13463946,n7054593054,3
r13463946,n7054593053,4
r13463946,n7054593052,5
r13463946,n7054593051,6
r13463946,n7054593050,7
r13463946,n7054593049,8
r13463947,n9271876736,1
r13463947,n7054593077,2
r13463947,n7054999106,3
r13463947,n7054999105,4
r13463947,n9271876735,5
r13463947,n9271876734,6
r13463947,n9271876733,7
r13463947,n9271876731,8
r13466126,n9272827001,1
r13466126,n7066312426,2
r13466126,n7966538189,3
r13466126,n7066312425,4
r13466126,n7966345985,5
r13466126,n9250076882,6
r13466126,n7066312424,7
r13466126,n7066312423,8
r13466126,n7066312422,9
r13466126,n9250076881,10
r13466126,n7066312421,11
r13466126,n7066312420,12
r13466126,n7079601691,13
r13466126,n7055147054,14
r13466126,n7079601690,15
r13466126,n9272827000,16
r13466126,n9229594145,17
r13466126,n7052366503,18
r13466126,n7052366502,19
r13466126,n7055596701,20
r13466126,n7052366501,21
r13466126,n7055147061,22
r13466127,n9250076888,1
r13466127,n7066312418,2
r13466127,n7966345988,3
r13466127,n7966345987,4
r13466127,n9272827002,5
r13466127,n7066312416,6
r13466127,n7066312415,7
r13466127,n7066312414,8
r13466127,n7066312413,9
r13466127,n7066312412,10
r13469150,n9275332377,1
r13469150,n9275332376,2
r13469150,n7083218801,3
r13469150,n9275332375,4
r13469150,n7875553958,5
r13469150,n7083218800,6
r13469150,n7083218799,7
r13469150,n7052366505,8
r13469150,n7082416535,9
r13469150,n7876632885,10
r13469150,n7052366504,11
r13469150,n7902877638,12
r13469150,n9229594145,13
r13469150,n7052366503,14
r13469150,n7055596701,15
r13469150,n7052366501,16
r13469150,n7055147061,17
r13469151,n7055596720,1
r13469151,n7052366522,2
r13469151,n7052366519,3
r13469151,n7055596716,4
r13469151,n7055596715,5
r13469151,n7084919713,6
r13469151,n7055596714,7
r13469151,n7083218809,8
r13469151,n7084919712,9
r13469151,n7083218808,10
r13469151,n7083218807,11
r13469151,n9275332379,12
r13469151,n7083218806,13
r13469151,n9275332378,14
r13469151,n9275332377,15
r13469247,n9275549236,1
r13469247,n9275549235,2
r13469247,n9275549234,3
r13469247,n7847553386,4
r13469247,n7082468461,5
r13469247,n7079601691,6
r13469247,n7055147054,7
r13469247,n9272827000,8
r13469247,n9229594145,9
r13469247,n7052366503,10
r13469247,n7052366502,11
r13469247,n7055596701,12
r13469247,n7052366501,13
r13469247,n7055147061,14
r13469248,n7055596720,1
r13469248,n7082486689,2
r13469248,n8010519328,3
r13469248,n9275549241,4
r13469248,n9275549240,5
r13469248,n7056274255,6
r13469248,n9275549239,7
r13469248,n9275549238,8
r13469248,n9275549237,9
r13486884,n9289149084,1
r13486884,n9289149083,2
r13486884,n9289149082,3
r13486884,n9289149081,4
r13486885,n9289149088,1
r13486885,n9289149087,2
r13486885,n9289149086,3
r13486929,n9289174932,1
r13486929,n9289149081,2
r13486930,n9289149088,1
r13486930,n9289174934,2
r13486950,n7884163084,1
r13486950,n9289193509,2
r13486951,n9289193512,1
r13486951,n7884215688,2
r13486951,n9289193510,3
r13486966,n9289210041,1
r13486966,n7058050530,2
r13486966,n9289210040,3
r13486967,n9289210044,1
r13486967,n9289210042,2
r13486972,n7058499899,1
r13486972,n9289220171,2
r13486972,n9289220170,3
r13486972,n9289220169,4
r13486972,n7058050530,5
r13486972,n9289210040,6
r13486973,n9289210044,1
r13486973,n7160738665,2
r13486973,n7058225060,3
r13486973,n9289220173,4
r13486973,n9289220172,5
r13486973,n7058225058,6
r13486973,n7058185549,7
r13486987,n7058499895,1
r13486987,n9289258038,2
r13486987,n9289258037,3
r13486987,n9289258036,4
r13486987,n9289220171,5
r13486987,n9289258035,6
r13486987,n7160672812,7
r13486987,n9289220170,8
r13486987,n9289220169,9
r13486987,n7058050530,10
r13486987,n9289258034,11
r13486988,n9289210044,1
r13486988,n9289258041,2
r13486988,n7160672814,3
r13486988,n9289258040,4
r13486988,n7058499897,5
r13486988,n9289258039,6
r13486988,n7058499896,7
r13487008,n7058185553,1
r13487008,n9289276506,2
r13487008,n7160672812,3
r13487008,n9289220170,4
r13487008,n9289220169,5
r13487008,n7058050530,6
r13487008,n9289210040,7
r13487009,n9289210044,1
r13487009,n9289276507,2
r13487009,n7835947937,3
r13487009,n7835947934,4
r13487009,n7835899828,5
r13487770,n9289796142,1
r13487770,n7077935895,2
r13487770,n7888461085,3
r13487770,n7077935894,4
r13487770,n7077935893,5
r13487770,n7894269785,6
r13487770,n7077935892,7
r13487770,n7077935891,8
r13487770,n9289796141,9
r13487771,n7077935886,1
r13487771,n7966688490,2
r13487771,n6926746762,3
r13487771,n7171335588,4
r13487771,n6926746761,5
r13487771,n7891177185,6
r13487771,n7894268185,7
r13487771,n7891172191,8
r13487771,n6926746759,9
r13487771,n9289796145,10
r13487771,n9289796144,11
r13487950,n7891527385,1
r13487950,n6903374202,2
r13487950,n7891523888,3
r13487950,n7891521788,4
r13487950,n7891521787,5
r13487950,n7891527286,6
r13487950,n6902868227,7
r13487950,n6902868228,8
r13487950,n6902868229,9
r13487950,n7891527285,10
r13487950,n7891523887,11
r13487950,n6902868232,12
r13487950,n9289819790,13
r13487950,n6902868233,14
r13487950,n6902868243,15
r13487950,n6902868234,16
r13487950,n6902868235,17
r13487950,n6902868236,18
r13487950,n6902868242,19
r13487950,n6902868241,20
r13487950,n6902868237,21
r13487951,n6902639010,1
r13487951,n6902638994,2
r13487951,n6902639009,3
r13487951,n6902639008,4
r13487951,n6902639007,5
r13487951,n6902639006,6
r13487951,n6902639005,7
r13487951,n6902638993,8
r13487951,n7891521786,9
r13487951,n6902639003,10
r13487951,n6902639002,11
r13487951,n9289819787,12
r13487951,n6906590693,13
r13487951,n6902639000,14
r13487951,n6902638999,15
r13487951,n6902638998,16
r13487951,n6902638997,17
r13487951,n6902638992,18
r13487951,n6902638991,19
r13487951,n6902638990,20
r13487951,n7171335585,21
r13487951,n6902638989,22
r13487951,n6902638988,23
r13488045,n7891527285,1
r13488045,n6902868233,2
r13488045,n6902868243,3
r13488045,n6902868234,4
r13488045,n6902868235,5
r13488045,n6902868236,6
r13488045,n6902868242,7
r13488045,n6902868241,8
r13488045,n6902868237,9
r13488045,n6902868240,10
r13488045,n6902868238,11
r13488045,n6902868239,12
r13488045,n6899264972,13
r13488045,n9290026353,14
r13488046,n6902639012,1
r13488046,n6902639011,2
r13488046,n6902639010,3
r13488046,n9290026352,4
r13488046,n9290026351,5
r13488046,n6902638994,6
r13488046,n9290026350,7
r13488046,n6902639009,8
r13488046,n6902639008,9
r13488046,n6902639007,10
r13488046,n9290026349,11
r13488046,n6902639006,12
r13488046,n9290026348,13
r13488046,n6902639005,14
r13488046,n9290026347,15
r13489591,n9291194741,1
r13489591,n6902868226,2
r13489591,n6902868227,3
r13489591,n6902868228,4
r13489591,n6902868229,5
r13489591,n6902868231,6
r13489591,n7891523887,7
r13489591,n6902868232,8
r13489591,n9289819790,9
r13489591,n6902868233,10
r13489591,n9291194740,11
r13489591,n6902868243,12
r13489591,n6902868234,13
r13489591,n6902868235,14
r13489591,n6902868236,15
r13489591,n6902868242,16
r13489591,n6902868241,17
r13489591,n6902868237,18
r13489591,n6902868240,19
r13489591,n6902868238,20
r13489591,n6902868239,21
r13489591,n9291194739,22
r13489591,n7884343665,23
r13489592,n6902639012,1
r13489592,n6902639011,2
r13489592,n6902639010,3
r13489592,n9290026352,4
r13489592,n9290026351,5
r13489592,n6902638994,6
r13489592,n9290026350,7
r13489592,n6902639009,8
r13489592,n6902639008,9
r13489592,n6902639007,10
r13489592,n9290026349,11
r13489592,n6902639006,12
r13489592,n9290026348,13
r13489592,n6902639005,14
r13489592,n6902638993,15
r13489592,n6902639004,16
r13489592,n7891521786,17
r13489592,n6902639002,18
r13489592,n9289819787,19
r13489592,n9291194738,20
r13489592,n6906590693,21
r13489592,n6902639000,22
r13489592,n6902638999,23
r13489592,n6902638998,24
r13489592,n6902638997,25
r13489592,n6902638992,26
r13489592,n6902638991,27
r13489592,n6902638990,28
r13489592,n7171335585,29
r13489592,n6902638989,30
r13489592,n6902638988,31
r13491532,n9293117896,1
r13491532,n7078209304,2
r13491532,n7056562837,3
r13491532,n7056562836,4
r13491532,n7056562835,5
r13491532,n7078209302,6
r13491532,n7056562834,7
r13491532,n7056562833,8
r13491532,n7078209301,9
r13491532,n7077860799,10
r13491532,n7056562832,11
r13491532,n7052366502,12
r13491532,n7055596701,13
r13491532,n7052366501,14
r13491532,n9250076888,15
r13491533,n9250076888,1
r13491533,n7056562845,2
r13491533,n6899241576,3
r13491533,n7056562844,4
r13491533,n6899241575,5
r13491533,n7056562843,6
r13491533,n9293117899,7
r13491533,n9293117898,8
r13491533,n7056562842,9
r13491533,n9293117897,10
r13491533,n6899241574,11
r13491533,n9293117896,12
r13491911,n9293428948,1
r13491911,n9293428949,2
r13491911,n9293428947,3
r13491911,n9293428946,4
r13491911,n9293428945,5
r13491911,n7884552462,6
r13491911,n9275549235,7
r13491911,n9275549234,8
r13491911,n9293428944,9
r13491911,n7884552460,10
r13491911,n9293428943,11
r13491911,n7082468461,12
r13491911,n7056274250,13
r13491911,n9229653488,14
r13491912,n9229653487,1
r13491912,n9275549241,2
r13491912,n9275549240,3
r13491912,n7056274255,4
r13491912,n9293428967,5
r13491912,n9293428966,6
r13491912,n9293428965,7
r13491912,n9293428964,8
r13491912,n9293428963,9
r13491912,n9293428954,10
r13491912,n9293428952,11
r13491912,n9293428953,12
r13491912,n9293428951,13
r13491912,n9293428950,14
r13492202,n9293675332,1
r13492202,n7066312426,2
r13492202,n7966538189,3
r13492202,n7066312425,4
r13492202,n7966345985,5
r13492202,n9250076882,6
r13492202,n7066312424,7
r13492202,n7066312423,8
r13492202,n7066312422,9
r13492202,n9250076881,10
r13492202,n7066312421,11
r13492202,n7066312420,12
r13492202,n9293428943,13
r13492202,n7082468461,14
r13492202,n7056274250,15
r13492202,n9229653488,16
r13492203,n9229653487,1
r13492203,n7066312418,2
r13492203,n7966345988,3
r13492203,n7966345987,4
r13492203,n9293675337,5
r13492203,n9272827002,6
r13492203,n7066312416,7
r13492203,n7066312415,8
r13492203,n7066312414,9
r13492203,n7066312413,10
r13492203,n9293675336,11
r13492203,n7066312412,12
r13492203,n9293675334,13
r13492312,n9293711892,1
r13492312,n7052994962,2
r13492312,n7835761635,3
r13492312,n9293711890,4
r13492312,n9293711889,5
r13492312,n7840850688,6
r13492312,n7840850687,7
r13492312,n7840862585,8
r13492313,n7840850689,1
r13492313,n7835784412,2
r13492313,n7052340411,3
r13492313,n9293711894,4
r13493715,n9294738203,1
r13493715,n6899241576,2
r13493715,n9294738202,3
r13493715,n7056562844,4
r13493715,n6899241575,5
r13493715,n9294738201,6
r13493715,n9294738200,7
r13493715,n7056562843,8
r13493715,n9294738199,9
r13493715,n9294738198,10
r13493715,n7056562842,11
r13493715,n9294738197,12
r13493715,n6899241574,13
r13493715,n7056562841,14
r13493715,n7077860793,15
r13493715,n6903602207,16
r13493715,n6903602208,17
r13493715,n6903602209,18
r13493715,n6903525065,19
r13493715,n6903602210,20
r13493715,n6903525064,21
r13493715,n6903525063,22
r13493715,n6903525062,23
r13493715,n6903602211,24
r13493715,n6903525055,25
r13493715,n6903525061,26
r13493715,n9294738196,27
r13493716,n6903525056,1
r13493716,n6903525054,2
r13493716,n8866958390,3
r13493716,n6903525053,4
r13493716,n7066057001,5
r13493716,n6903602219,6
r13493716,n6903602218,7
r13493716,n6903525051,8
r13493716,n6903602217,9
r13493716,n6903602215,10
r13493716,n6903602214,11
r13493716,n7066057000,12
r13493716,n6903602213,13
r13493716,n7056562838,14
r13493716,n9294738210,15
r13493716,n7078209304,16
r13493716,n9294738209,17
r13493716,n7056562837,18
r13493716,n7056562836,19
r13493716,n9294738208,20
r13493716,n7056562835,21
r13493716,n7078209302,22
r13493716,n7056562834,23
r13493716,n7056562833,24
r13493716,n7078209301,25
r13493716,n7077860799,26
r13493716,n9294738207,27
r13493716,n9294738206,28
r13494495,n7066312408,1
r13494495,n6905326504,2
r13494495,n6903525053,3
r13494495,n7066057001,4
r13494495,n7170486850,5
r13494495,n6903602218,6
r13494495,n6903525051,7
r13494495,n6903602216,8
r13494495,n7888269186,9
r13494496,n9295537576,1
r13494496,n9295537575,2
r13494496,n6903525064,3
r13494496,n6903525063,4
r13494496,n6903525062,5
r13494496,n6903602211,6
r13494496,n6903525055,7
r13494496,n6903525061,8
r13494496,n9294738196,9
r13494645,n9295677649,1
r13494645,n9295677648,2
r13494645,n9295677647,3
r13494645,n7171335591,4
r13494645,n7171335590,5
r13494645,n7077935887,6
r13494645,n7077935886,7
r13494645,n9295677646,8
r13494645,n9295677645,9
r13494645,n9239014077,10
r13494645,n7966688489,11
r13494645,n6903504059,12
r13494645,n6903406998,13
r13494645,n7171335586,14
r13494645,n6902638991,15
r13494645,n7171335585,16
r13494645,n6902638989,17
r13494645,n9295677644,18
r13494646,n9295677657,1
r13494646,n9295677656,2
r13494646,n9295677655,3
r13494646,n9295677654,4
r13494646,n9295677653,5
r13494646,n9295677652,6
r13494646,n9295677651,7
r13494646,n9295677650,8
r13494703,n9295712856,1
r13494703,n9295712855,2
r13494703,n9295712854,3
r13494703,n7098748077,4
r13494703,n9295712853,5
r13494704,n9295712866,1
r13494704,n7083153384,2
r13494704,n7098748078,3
r13494704,n9295712862,4
r13494704,n9295712861,5
r13494704,n9295712860,6
r13494704,n9295712859,7
r13494704,n9295712858,8
r13494704,n9295712857,9
r13494709,n7066057003,1
r13494709,n7066312410,2
r13494709,n7170486852,3
r13494709,n7170486851,4
r13494709,n7066312408,5
r13494710,n9295724422,1
r13494710,n7066057010,2
r13494710,n7066057009,3
r13494710,n9295724421,4
r13494710,n9295724420,5
r13494710,n7170486854,6
r13494710,n7066057005,7
r13494762,n9295791925,1
r13494762,n9295791924,2
r13494762,n7098748079,3
r13494762,n9295712853,4
r13494763,n9295712866,1
r13494763,n7083153380,2
r13494763,n9295791929,3
r13494763,n9295791928,4
r13494763,n9295791926,5
r13494774,n9295830190,1
r13494774,n9295830195,2
r13494774,n9295830196,3
r13494774,n9295830198,4
r13494774,n9295830199,5
r13494775,n9295830200,1
r13494775,n9295830197,2
r13494775,n9295830194,3
r13494775,n9295830193,4
r13494775,n9295830192,5
r13494775,n9295830191,6
r13494857,n9295913590,1
r13494857,n9295913589,2
r13494857,n9295913588,3
r13494857,n7098748077,4
r13494857,n9295712853,5
r13494858,n9295712866,1
r13494858,n7083153384,2
r13494858,n7098748078,3
r13494858,n9295913599,4
r13494858,n9295913598,5
r13494858,n9295913597,6
r13494858,n9295913596,7
r13494858,n9295913595,8
r13494858,n9295913594,9
r13494858,n9295913593,10
r13494858,n9295913592,11
r13495114,n9296225025,1
r13495114,n9296225024,2
r13495114,n9296225023,3
r13495114,n7171567235,4
r13495114,n8785676975,5
r13495114,n7060277170,6
r13495115,n7171567234,1
r13495115,n7183549121,2
r13495115,n7060277175,3
r13495115,n9296225028,4
r13495115,n6815808832,5
r13495115,n9296225027,6
r13495193,n9296302633,1
r13495193,n6903602212,2
r13495193,n9296302632,3
r13495193,n7078020144,4
r13495193,n7078020143,5
r13495193,n9296302631,6
r13495193,n7078020142,7
r13495193,n9296302630,8
r13495193,n9296302629,9
r13495193,n7885028590,10
r13495193,n7885028988,11
r13495193,n7888144689,12
r13495193,n9296302628,13
r13495193,n9296302627,14
r13495193,n9296302626,15
r13495193,n7888144688,16
r13495193,n7885028987,17
r13495193,n7888145285,18
r13495193,n7888144687,19
r13495194,n9296302625,1
r13495194,n9296302624,2
r13495194,n7078020132,3
r13495194,n6903602222,4
r13495194,n7066057001,5
r13495194,n6903602219,6
r13495194,n6903602218,7
r13495194,n6903525051,8
r13495194,n6903602214,9
r13495194,n9296302623,10
r13495194,n9296302622,11
r13495194,n6903602213,12
r13495194,n7056562838,13
r13495194,n9294738210,14
r13495194,n9294738209,15
r13495194,n7056562837,16
r13495194,n7056562835,17
r13495194,n9296302621,18
r13495194,n9296302620,19
r13495194,n7056562833,20
r13495194,n7077860799,21
r13495194,n9294738207,22
r13495194,n7077860798,23
r13495194,n7054787071,24
r13495194,n7054787070,25
r13495194,n9296302633,26
r13495199,n7835899828,1
r13495199,n7835899827,2
r13495199,n7060486568,3
r13495199,n9296285892,4
r13495199,n7183549114,5
r13495200,n7171567234,1
r13495200,n5953580666,2
r13495200,n9296285894,3
r13495200,n9296285893,4
r13495200,n7835899831,5
r13495200,n7835899832,6
r13496909,n7078209298,1
r13496909,n6899241576,2
r13496909,n7056562844,3
r13496909,n9296587954,4
r13496909,n9296587953,5
r13496909,n9296587952,6
r13496909,n7869930487,7
r13496909,n9296587951,8
r13496909,n7884492286,9
r13496910,n9296587950,1
r13496910,n9296302620,2
r13496910,n7077860799,3
r13496910,n9294738207,4
r13496910,n7077860798,5
r13497448,n7077860796,1
r13497448,n9296587954,2
r13497448,n9297351455,3
r13497448,n9297351456,4
r13497448,n9297351457,5
r13497448,n9297351458,6
r13497448,n9297351459,7
r13497448,n9297351460,8
r13497448,n9297351461,9
r13497449,n9297351462,1
r13497449,n9297351453,2
r13497449,n9297351452,3
r13497449,n9297351451,4
r13497449,n9297351454,5
r13497449,n7056562837,6
r13497449,n7056562835,7
r13497449,n7078209302,8
r13497449,n9296302620,9
r13497449,n7077860799,10
r13497449,n9294738207,11
r13497449,n7077860798,12
r13497449,n7077860797,13
r13497825,n9297674850,1
r13497825,n9297674849,2
r13497825,n9297674848,3
r13497825,n7171335589,4
r13497825,n9297674847,5
r13497825,n7077935886,6
r13497825,n7966688490,7
r13497825,n9297674846,8
r13497825,n9297674845,9
r13497826,n9297674855,1
r13497826,n7171335595,2
r13497826,n7894269685,3
r13497826,n9297674854,4
r13497826,n7966666991,5
r13497826,n7966666990,6
r13497826,n7171335593,7
r13497826,n9297674853,8
r13497826,n9297674852,9
r13497826,n9297674851,10
r13498050,n7058499895,1
r13498050,n9297833144,2
r13498050,n6902638992,3
r13498050,n7171335585,4
r13498050,n6902638989,5
r13498050,n9295677644,6
r13498051,n9295677657,1
r13498051,n9289258041,2
r13498051,n9297833145,3
r13498051,n7058499896,4
r13498094,n9297852826,1
r13498094,n9297852825,2
r13498094,n9297852824,3
r13498094,n6903097495,4
r13498095,n6903097495,1
r13498095,n9297852833,2
r13498095,n9297852832,3
r13498095,n9297852831,4
r13498095,n9297852830,5
r13498095,n9297852829,6
r13498095,n9297852828,7
r13498095,n9297852827,8
r13498114,n6902639004,1
r13498114,n6902639002,2
r13498114,n9289819787,3
r13498114,n6906590693,4
r13498114,n9297894624,5
r13498114,n6902638998,6
r13498114,n6902638997,7
r13498114,n6902638992,8
r13498114,n6902638990,9
r13498114,n7171335585,10
r13498114,n6902638989,11
r13498114,n6902638988,12
r13498115,n7077935897,1
r13498115,n9297894627,2
r13498115,n7891521787,3
r13498115,n9297894626,4
r13498115,n6902868227,5
r13498115,n6902868228,6
r13498115,n9297894625,7
r13498115,n6902868230,8
r13499110,n9294738203,1
r13499110,n6899241576,2
r13499110,n9294738199,3
r13499110,n9293117898,4
r13499110,n7056562842,5
r13499110,n9294738197,6
r13499110,n6899241574,7
r13499110,n9299955051,8
r13499110,n7056562841,9
r13499110,n6903525066,10
r13499110,n6903525065,11
r13499110,n6903525064,12
r13499110,n6903525063,13
r13499110,n6903525062,14
r13499110,n6903602211,15
r13499110,n9299955050,16
r13499110,n6903525055,17
r13499110,n9299955049,18
r13499110,n6903525061,19
r13499110,n6938343085,20
r13499110,n6903525059,21
r13499110,n6903602212,22
r13499111,n9299955048,1
r13499111,n6903525054,2
r13499111,n6903525053,3
r13499111,n6903525052,4
r13499111,n7170486850,5
r13499111,n6903602215,6
r13499111,n6903602214,7
r13499111,n9296302623,8
r13499111,n9296302622,9
r13499111,n7056562838,10
r13499111,n9294738210,11
r13499111,n7078209304,12
r13499111,n9294738209,13
r13499111,n7056562836,14
r13499111,n9299955047,15
r13499111,n7056562835,16
r13499111,n7078209302,17
r13499111,n9296302620,18
r13499111,n7056562833,19
r13499111,n7077860799,20
r13499111,n9294738207,21
r13499111,n9294738206,22
r13499111,n9294738203,23
r13499673,n7184140913,1
r13499673,n9300351966,2
r13499673,n9300351965,3
r13499673,n7085040038,4
r13499673,n9300351964,5
r13499673,n7184140912,6
r13499673,n9300351963,7
r13499673,n7085040034,8
r13499673,n9300351962,9
r13499673,n7085040033,10
r13499673,n9300351961,11
r13499673,n9300351960,12
r13499673,n9300351959,13
r13499673,n9300351958,14
r13499673,n7098748071,15
r13499673,n9300351957,16
r13499673,n6899241576,17
r13499673,n9293117896,18
r13499673,n9300351956,19
r13499673,n6903525065,20
r13499673,n6903602210,21
r13499673,n6903525063,22
r13499673,n6903525055,23
r13499673,n6938343085,24
r13499674,n9300351955,1
r13499674,n6903525054,2
r13499674,n6903525053,3
r13499674,n6903525052,4
r13499674,n6903525051,5
r13499674,n7888269186,6
r13499674,n9294738210,7
r13499674,n9300351954,8
r13499674,n9300351953,9
r13499674,n9300351952,10
r13499674,n9300351951,11
r13499674,n9300351950,12
r13499674,n9300351949,13
r13499674,n9300351948,14
r13499674,n9300351947,15
r13499674,n9300351946,16
r13499674,n9300351940,17
r13499674,n7085040041,18
r13499674,n7184140909,19
r13499674,n9300351939,20
r13499674,n9300351938,21
r13499674,n7085040037,22
r13499674,n9300351937,23
r13499674,n9300351936,24
r13499674,n9300351935,25
r13499674,n9300351932,26
r13499971,n9300530488,1
r13499971,n9300530486,2
r13499971,n9300530485,3
r13499971,n9300351966,4
r13499971,n9300351965,5
r13499971,n7085040038,6
r13499971,n9300351964,7
r13499971,n7098748071,8
r13499971,n7098748069,9
r13499971,n9294738199,10
r13499971,n9293117896,11
r13499971,n7888285085,12
r13499972,n9300530495,1
r13499972,n9300530494,2
r13499972,n9300351954,3
r13499972,n9300351953,4
r13499972,n9300351952,5
r13499972,n9300530493,6
r13499972,n9300530492,7
r13499972,n9300530491,8
r13499972,n9300351946,9
r13499972,n7085040041,10
r13499972,n9300530490,11
r13499972,n7184140909,12
r13499972,n9300351938,13
r13499972,n7085040037,14
r13499972,n9300351937,15
r13499972,n9300351936,16
r13499972,n9300351935,17
r13499972,n9300530489,18
r13499972,n9300530488,19
r13500111,n9300679485,1
r13500111,n9300679492,2
r13500111,n9300679484,3
r13500112,n9300679496,1
r13500112,n9300679495,2
r13500112,n9300679494,3
r13500112,n9300679493,4
r13500112,n9300679491,5
r13500112,n9300679490,6
r13500112,n9300679489,7
r13500112,n9300679488,8
r13500112,n9300679487,9
r13500217,n6902639012,1
r13500217,n9300723298,2
r13500217,n6902639010,3
r13500217,n9290026351,4
r13500217,n6902639009,5
r13500217,n6902639008,6
r13500217,n6902639007,7
r13500217,n9290026349,8
r13500217,n6902639006,9
r13500217,n6902639005,10
r13500217,n6902638993,11
r13500217,n6902639003,12
r13500217,n6902639002,13
r13500217,n9297894624,14
r13500217,n6902638998,15
r13500217,n6902638997,16
r13500218,n9300723296,1
r13500218,n7891521787,2
r13500218,n9297894626,3
r13500218,n7891527286,4
r13500218,n6902868227,5
r13500218,n6902868228,6
r13500218,n6902868230,7
r13500218,n6902868232,8
r13500218,n6902868233,9
r13500218,n6902868243,10
r13500218,n6902868234,11
r13500218,n6902868235,12
r13500218,n6902868236,13
r13500218,n6902868242,14
r13500218,n6902868241,15
r13500218,n6902868237,16
r13500218,n6902868238,17
r13500218,n6902868239,18
r13500218,n9300723295,19
r13500218,n9300723294,20
r13531689,n9323576039,1
r13531689,n9323576038,2
r13531689,n7057184309,3
r13531689,n7052162372,4
r13531689,n7083191185,5
r13531689,n7098748080,6
r13531689,n7052162371,7
r13531689,n7098748079,8
r13531689,n7083153384,9
r13531689,n9323576037,10
r13531690,n9323576043,1
r13531690,n7083153381,2
r13531690,n7083153380,3
r13531690,n7052162369,4
r13531690,n7052162367,5
r13531690,n9323576042,6
r13531690,n9323576040,7
r13531847,n9323732809,1
r13531847,n9323732808,2
r13531847,n9323732807,3
r13531847,n9323576037,4
r13531848,n9323576043,1
r13531848,n9323732813,2
r13531848,n9323732812,3
r13531848,n9323732811,4
r13531945,n9323797958,1
r13531945,n9323797957,2
r13531945,n9323797956,3
r13531945,n7083153384,4
r13531945,n9323576037,5
r13531946,n9323576043,1
r13531946,n7083153381,2
r13531946,n7083153380,3
r13531946,n7052162370,4
r13531946,n9323797962,5
r13531946,n9323797961,6
r13531946,n9323797959,7
r13532022,n9324307741,1
r13532022,n9323797956,2
r13532022,n9324307740,3
r13532022,n7083153384,4
r13532022,n9323576043,5
r13532023,n9323576037,1
r13532023,n7083153381,2
r13532023,n7083153380,3
r13532023,n9324307743,4
r13532023,n9324307742,5
r13532223,n9323797957,1
r13532223,n9324307741,2
r13532223,n9323797956,3
r13532223,n9324307740,4
r13532223,n7057184307,5
r13532223,n7098748079,6
r13532223,n7083153384,7
r13532223,n9323576037,8
r13532224,n9323576043,1
r13532224,n7083153381,2
r13532224,n7083153380,3
r13532224,n7052162370,4
r13532224,n9324307743,5
r13532224,n9324326105,6
r13532224,n9323797962,7
r13532224,n9323797961,8
r13532724,n7891527385,1
r13532724,n6903374200,2
r13532724,n7891523888,3
r13532724,n7891521788,4
r13532724,n9297894626,5
r13532724,n6906699463,6
r13532724,n6902868227,7
r13532724,n6902868228,8
r13532724,n6902868229,9
r13532724,n6902868230,10
r13532724,n7891523887,11
r13532724,n6902868232,12
r13532724,n6902868233,13
r13532724,n6902868243,14
r13532724,n6902868234,15
r13532724,n6902868235,16
r13532724,n6902868236,17
r13532724,n6902868242,18
r13532725,n9290026350,1
r13532725,n6902639009,2
r13532725,n6902639008,3
r13532725,n6902639007,4
r13532725,n9290026349,5
r13532725,n6902639006,6
r13532725,n9290026348,7
r13532725,n6902639005,8
r13532725,n6902638993,9
r13532725,n6902639004,10
r13532725,n6902639003,11
r13532725,n6902639002,12
r13532725,n9289819787,13
r13532725,n9291194738,14
r13532725,n6906590693,15
r13532725,n9297894624,16
r13532725,n6902639000,17
r13532725,n6902638999,18
r13532725,n6902638998,19
r13532725,n6902638997,20
r13532725,n6902638992,21
r13532725,n6902638991,22
r13532725,n6902638990,23
r13532725,n7171335585,24
r13532725,n6902638989,25
r13532725,n6902638988,26
r13532725,n6902638995,27
r13532885,n9325028568,1
r13532885,n9325028560,2
r13532885,n9325028561,3
r13532885,n9325028562,4
r13532885,n9325028563,5
r13532885,n9325028564,6
r13532885,n9325028565,7
r13532886,n9325028557,1
r13532886,n9325028556,2
r13532886,n9325028555,3
r13532886,n9325028554,4
r13532886,n9325028553,5
r13532886,n9325028552,6
r13532886,n9325028551,7
r13532886,n9325028568,8
r13533697,n9325540087,1
r13533697,n9325540086,2
r13533697,n7058023898,3
r13533697,n7051905152,4
r13533697,n9325540085,5
r13533697,n7842852485,6
r13533697,n9325540084,7
r13533698,n9325540094,1
r13533698,n7068199654,2
r13533698,n9325540093,3
r13533698,n6935251108,4
r13533698,n9325540092,5
r13533698,n9325540091,6
r13533698,n6935251107,7
r13533698,n9325540090,8
r13533698,n9325540089,9
r13533698,n6935251105,10
r13533698,n9325540088,11
r13533784,n7066057003,1
r13533784,n7066312410,2
r13533784,n9325652517,3
r13533784,n7170486851,4
r13533784,n9325652521,5
r13533784,n7066312408,6
r13533784,n6903525056,7
r13533784,n9325652520,8
r13533784,n6903525053,9
r13533784,n7066057001,10
r13533785,n6903525063,1
r13533785,n6903525061,2
r13533785,n7066057010,3
r13533785,n7066057009,4
r13533785,n7066057006,5
r13533785,n7066057005,6
r13533872,n9237613506,1
r13533872,n9325711221,2
r13533872,n6934922731,3
r13533872,n6903097498,4
r13533872,n7078209306,5
r13533872,n9325711220,6
